dna_library_id	bam_read_pairs	bam_unmapped	bam_dup_frac	bam_unpaired	fq1_trimfile	fq2_trimfile	fq1_reads	fq1_reads_adap	fq1_trimfilter	fq1_bp	fq2_reads	fq2_reads_adap	fq2_trimfilter	fq2_bp	dna_insert_mean	dna_insert_sd	dna_frac_chr1	dna_frac_chr2	dna_frac_chr3	dna_frac_chr4	dna_frac_chr5	dna_frac_chr6	dna_frac_chr7	dna_frac_chr8	dna_frac_chr9	dna_frac_chr10	dna_frac_chr11	dna_frac_chr12	dna_frac_chr13	dna_frac_chr14	dna_frac_chr15	dna_frac_chr16	dna_frac_chr17	dna_frac_chr18	dna_frac_chr19	dna_frac_chr20	dna_frac_chr21	dna_frac_chr22	dna_frac_chrX	dna_frac_chrY	dna_frac_chrM
VZA02704D_C21	483220	25916	0.047784999999999994	16360	/wrk/data/human_genomic/aligned/VZA02704D_C21/trimmed/VZA02704D_C21.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_C21/trimmed/VZA02704D_C21.2.trimming_report.txt	517036	168121	517036	19130332	517036	164346	517036	19130332	205.75277042267334	129.44796423867146	0.08005582848432508	0.08501101940075224	0.06656945054011582	0.06452012515396487	0.06274569488293952	0.06133346547175777	0.05559016323814647	0.04862222096376104	0.038364975766756806	0.047680734689639875	0.042646496680022086	0.047418817455485866	0.028639823689587965	0.032508412026484315	0.02977597817828305	0.02895011302554519	0.030840164417953838	0.02789418543740178	0.022913038759031425	0.02302748007305367	0.01305928767950769	0.013583122147815705	0.04803821632003926	1.0618266249486784e-4	1.0500285513381376e-4
VZA02704D_C22	524727	30082	0.044636	19130	/wrk/data/human_genomic/aligned/VZA02704D_C22/trimmed/VZA02704D_C22.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_C22/trimmed/VZA02704D_C22.2.trimming_report.txt	563997	183655	563997	20867889	563997	179118	563997	20867889	193.5206954817681	128.12667909227113	0.07871360778394344	0.08092456046999033	0.06352688218749661	0.060938025997154865	0.059104976815402825	0.05808746077079284	0.05136772834384875	0.04828368825132755	0.038033598662134724	0.0692899106279931	0.04493793912278606	0.04617915666706484	0.03283742547808051	0.029209334650927926	0.024928600128139695	0.027287239241152388	0.028980203503208922	0.03853747000119452	0.020908488711761705	0.02227350223158535	0.01658648886379185	0.012917132711457644	0.04579147979627961	1.6723315994657227e-4	1.8786582253738313e-4
VZA02704D_C23	315684	27217	0.033225	19371	/wrk/data/human_genomic/aligned/VZA02704D_C23/trimmed/VZA02704D_C23.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_C23/trimmed/VZA02704D_C23.2.trimming_report.txt	347364	111135	347364	12852468	347364	109470	347364	12852468	190.87535359575259	123.5677651927065	0.07927103763975221	0.08130476000487245	0.06439944284481039	0.059622313747574804	0.058511887213147165	0.05704838387921949	0.05208412407824888	0.048127898539850895	0.038471248073524714	0.0668992265852707	0.044713645888685476	0.04506142653619302	0.03310094995312905	0.02994797413359367	0.026180644682928206	0.027123359737593323	0.02867336688739851	0.037925744418297144	0.02105750032218258	0.022245603752500225	0.016702298000349548	0.013235083829259121	0.04783307941226836	1.1298457584001384e-4	3.4601526351004237e-4
VZA02704D_C24	340929	28871	0.036999	20765	/wrk/data/human_genomic/aligned/VZA02704D_C24/trimmed/VZA02704D_C24.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_C24/trimmed/VZA02704D_C24.2.trimming_report.txt	374618	119556	374618	13860866	374618	118223	374618	13860866	194.89909643612913	126.76909014481167	0.08087136697829135	0.08237859279618301	0.06764784112066673	0.06463831505945168	0.06084398078369175	0.059968870368728514	0.05410579477429375	0.04943142450900231	0.03930280133844279	0.04728715771361396	0.04635129854564202	0.04702610226149547	0.03423110139131063	0.03163368173564113	0.028937750588606162	0.02821369112706997	0.03002301885181573	0.02784919860901774	0.021505058565081617	0.022844814847651978	0.012284382973273833	0.013289200185201603	0.04912275516939051	1.0507892412316563e-4	1.067207823125901e-4
VZA02704D_D01	105071	9132	0.017186	6142	/wrk/data/human_genomic/aligned/VZA02704D_D01/trimmed/VZA02704D_D01.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D01/trimmed/VZA02704D_D01.2.trimming_report.txt	116649	40327	116649	4316013	116649	37782	116649	4316013	159.70433152327016	110.50650737121154	0.08189098695328162	0.08423162910793194	0.06453034962686176	0.0591563192090099	0.05858952693837709	0.058211665424621875	0.05223410620007767	0.047484596895237895	0.040404941588907665	0.047358643057319495	0.03584961111752543	0.048922569878139664	0.03269551709298542	0.031247047956923787	0.028890661572533668	0.03729283217700713	0.035030911171055806	0.025867769462492	0.02629811174204654	0.02447702916880963	0.015990889339057235	0.01701426427214426	0.045784220083339454	1.3120191449833636e-4	4.145980498147429e-4
VZA02704D_D02	188127	15253	0.021428000000000003	9647	/wrk/data/human_genomic/aligned/VZA02704D_D02/trimmed/VZA02704D_D02.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D02/trimmed/VZA02704D_D02.2.trimming_report.txt	209868	68278	209868	7765116	209868	66420	209868	7765116	166.39478402075056	114.96682943542883	0.07915392682530539	0.08094710565575103	0.06242448412874256	0.060285667863103944	0.05628868111253896	0.05703903930518013	0.05215284855467423	0.047514807757640214	0.03845733445591645	0.06800785808185994	0.04581616224280291	0.04625928715971699	0.03165093573211622	0.02960665278208594	0.02603211178564571	0.02758304899484498	0.031125094164044843	0.03749723046926929	0.023148845659591438	0.022555058270926576	0.016283363613535988	0.014088418191754923	0.045703903930518014	1.2702914284870237e-4	2.5110411958464426e-4
VZA02704D_D03	143617	11341	0.017772	6591	/wrk/data/human_genomic/aligned/VZA02704D_D03/trimmed/VZA02704D_D03.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D03/trimmed/VZA02704D_D03.2.trimming_report.txt	159256	51543	159256	5892472	159256	51159	159256	5892472	122.7818614697014	77.50322574045573	0.079796649642652	0.08188329627646895	0.0634746964788815	0.0600477506027439	0.056781015423210235	0.05764068257571909	0.051927803589501116	0.04823514241167897	0.03752056362904581	0.06974635911423023	0.045058281525362134	0.04803585593541555	0.032554032034324165	0.02968196222935138	0.026602790792183282	0.027704727778581004	0.03129969950725442	0.025950225271869735	0.023629123960095814	0.023992528710929106	0.015849136229890627	0.014602618858752778	0.04762556024899087	1.719334305017721e-4	1.8756374236556954e-4
VZA02704D_D04	734974	38741	0.02525	24209	/wrk/data/human_genomic/aligned/VZA02704D_D04/trimmed/VZA02704D_D04.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D04/trimmed/VZA02704D_D04.2.trimming_report.txt	784342	259240	784342	29020654	784342	256821	784342	29020654	134.58863398715744	88.55088140095717	0.08397734424166142	0.0828308255621031	0.0642820908900204	0.05690028033640369	0.05741823521559204	0.05732288269733204	0.05179396227854378	0.047049220969925816	0.03904723763754601	0.07297061235387227	0.04521921543947976	0.04683258004843908	0.029314415393710547	0.030606632721170167	0.02883688998226443	0.03015351755439861	0.03317275969258348	0.024822167553445088	0.024919808532143334	0.02486869958235597	0.01592463336956729	0.01526326830291588	0.036238533859679234	5.797433110208441e-5	1.762114537444934e-4
VZA02704D_D05	110409	10151	0.01941	6957	/wrk/data/human_genomic/aligned/VZA02704D_D05/trimmed/VZA02704D_D05.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D05/trimmed/VZA02704D_D05.2.trimming_report.txt	123131	40190	123131	4555847	123131	39620	123131	4555847	173.25423006356678	119.27865891424723	0.08375615486515534	0.0834162313479467	0.06617011172486191	0.060866305081356695	0.060276437801494664	0.05967657277112649	0.05342297982953836	0.049063960608863005	0.04042090529630833	0.04798420355420031	0.04591466919943013	0.046979429628333624	0.032752630658101925	0.031287960208952983	0.029713314504236546	0.028738533829888276	0.03209777799995001	0.025989152440700842	0.023944612462196004	0.023299757554550226	0.011967307355844935	0.014316778724786924	0.04768926991426929	1.6496288335124596e-4	8.997975455522508e-5
VZA02704D_D06	399603	23540	0.032913000000000005	14036	/wrk/data/human_genomic/aligned/VZA02704D_D06/trimmed/VZA02704D_D06.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D06/trimmed/VZA02704D_D06.2.trimming_report.txt	434640	145060	434640	16081680	434640	139031	434640	16081680	172.65810075587675	116.85968536447616	0.08032785725903976	0.08261210865398895	0.06811453788109163	0.06320940856983233	0.0594697425089991	0.06044567654151609	0.05361272391674858	0.05001025437932717	0.04026930121708874	0.04774721894160661	0.04628190349568255	0.045591677687177784	0.03315629795690332	0.03040388110577569	0.029562314802373358	0.0284180675091759	0.03137557194684695	0.026757565256748442	0.020508758654342554	0.02392735656244917	0.012978508235327398	0.014890773180201268	0.050088046222498815	1.640700692347404e-4	7.637744602306881e-5
VZA02704D_D07	321703	21644	0.028078000000000002	12616	/wrk/data/human_genomic/aligned/VZA02704D_D07/trimmed/VZA02704D_D07.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D07/trimmed/VZA02704D_D07.2.trimming_report.txt	354142	113371	354142	13103254	354142	112825	354142	13103254	169.56162467681608	117.57359196990618	0.08132281136820574	0.08272387197108211	0.06853813336695878	0.06221409607072554	0.05972546217486637	0.05971145156883761	0.05289354041009044	0.04913344401712096	0.03977260786415317	0.047217493642687514	0.047026599135545605	0.047608039285739305	0.033208638939677335	0.03139251413319883	0.029504584970822912	0.02884783781322461	0.03087937568739536	0.026247119069135336	0.02251329256246979	0.023350426272688424	0.01236786247189122	0.014043881218082088	0.04938213227413152	1.541166663164015e-4	2.2066704495302944e-4
VZA02704D_D08	674	1565	0.033863000000000004	99	/wrk/data/human_genomic/aligned/VZA02704D_D08/trimmed/VZA02704D_D08.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D08/trimmed/VZA02704D_D08.2.trimming_report.txt	12209	5271	12209	451733	12209	903	12209	451733	173.20807453416148	118.78332220050831	0.08061224489795918	0.08979591836734693	0.07244897959183673	0.024489795918367346	0.08673469387755102	0.04183673469387755	0.04795918367346939	0.04081632653061224	0.03979591836734694	0.11326530612244898	0.04693877551020408	0.04693877551020408	0.026530612244897958	0.025510204081632654	0.019387755102040816	0.05	0.014285714285714285	0.018367346938775512	0.04081632653061224	0.007142857142857143	0.022448979591836733	0.004081632653061225	0.03775510204081633	NA	0.0020408163265306124
VZA02704D_D09	235678	19606	0.025083	13402	/wrk/data/human_genomic/aligned/VZA02704D_D09/trimmed/VZA02704D_D09.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D09/trimmed/VZA02704D_D09.2.trimming_report.txt	259095	85625	259095	9586515	259095	81828	259095	9586515	171.81543322481255	116.84029896557831	0.0803744929723611	0.0842231864918404	0.06879068012451656	0.06365908876521083	0.06014526931421564	0.05909819828318083	0.053822752570512215	0.04821479105744741	0.04082162060183002	0.04847184227903028	0.04683756249410433	0.046823412885576836	0.032704461843222336	0.03181775304216583	0.029598622771436656	0.0286458824639185	0.029942929912272428	0.02640788604848599	0.022030940477313462	0.02302848787850203	0.012614376002263937	0.013682671446089992	0.04786105084425998	1.4857088953872276e-4	2.334685407037072e-4
VZA02704D_D10	252126	22089	0.025570000000000002	14787	/wrk/data/human_genomic/aligned/VZA02704D_D10/trimmed/VZA02704D_D10.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D10/trimmed/VZA02704D_D10.2.trimming_report.txt	280056	89138	280056	10362072	280056	88300	280056	10362072	161.49193937165504	116.67753537716293	0.07533768744726228	0.08475019212583079	0.06663167429633222	0.06428408489414808	0.06135845696935067	0.05963541493642684	0.05578182478567173	0.050129892564564245	0.04014599348433206	0.047740223729699445	0.04641139953978389	0.04415904253787702	0.03430138175568681	0.03138461265882218	0.029442314634562275	0.029269567489873253	0.030518662228393872	0.026558766142445525	0.02196989327327048	0.02362870880368173	0.01312435358239928	0.014189627641314916	0.04898710376123687	1.2845300502517014e-4	1.3066771200836272e-4
VZA02704D_D11	190443	15153	0.025879	10545	/wrk/data/human_genomic/aligned/VZA02704D_D11/trimmed/VZA02704D_D11.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D11/trimmed/VZA02704D_D11.2.trimming_report.txt	210061	66941	210061	7772257	210061	67346	210061	7772257	189.6925272289938	128.8781539243331	0.0786414074175496	0.07774414668465073	0.06355402645753888	0.05959500913283246	0.05879388347845846	0.05719745853810591	0.052577148400516215	0.04784905044761075	0.03887644311862195	0.06752178333483848	0.0454514998528842	0.04608657400798795	0.032109116227309935	0.0302068069461964	0.025804985623435986	0.027136310801795686	0.029711565632583384	0.0386608674879904	0.02271118400545348	0.022224682244433632	0.016372095191206845	0.013587091098183048	0.04723145539769334	1.1944055210666915e-4	2.3596792001561468e-4
VZA02704D_D12	203663	20092	0.026433	14116	/wrk/data/human_genomic/aligned/VZA02704D_D12/trimmed/VZA02704D_D12.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D12/trimmed/VZA02704D_D12.2.trimming_report.txt	228032	75519	228032	8437184	228032	72090	228032	8437184	188.27962873978908	126.06293735972316	0.07937812422869014	0.07912045588311079	0.06537995231779457	0.06182141685042488	0.06018861322896409	0.059434594280847644	0.052360920120100574	0.048297897155070234	0.037798590147304925	0.06874591460057337	0.04677087317021571	0.04722382699876048	0.03208106517381764	0.030095662763669307	0.026192665402735623	0.027193503502933352	0.028926662164251365	0.02628488354746929	0.022248983566184148	0.022390023081659167	0.016528746294322345	0.01343130155062098	0.047592699577695144	1.5731330572213588e-4	3.5531108706206554e-4
VZA02704D_D13	402334	28546	0.034846	18342	/wrk/data/human_genomic/aligned/VZA02704D_D13/trimmed/VZA02704D_D13.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D13/trimmed/VZA02704D_D13.2.trimming_report.txt	438351	139363	438351	16218987	438351	138474	438351	16218987	187.76620013580256	127.4377182583309	0.07902911370422448	0.08257239211907656	0.06541480166043909	0.0620311808500507	0.05941363644002756	0.05807615387631858	0.052391502854229804	0.04910031539379408	0.038390651347006	0.06849591332552785	0.0449142050451803	0.04760457573092372	0.03281103822259071	0.03031533777386881	0.026284683513811784	0.02692471443696886	0.028790187499649875	0.026094214792697204	0.021305887164088804	0.02194731859254819	0.01652596256729428	0.012981283647139888	0.04816057633594201	1.3444850902205515e-4	2.8990459757880643e-4
VZA02704D_D14	511652	29832	0.040993	17714	/wrk/data/human_genomic/aligned/VZA02704D_D14/trimmed/VZA02704D_D14.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D14/trimmed/VZA02704D_D14.2.trimming_report.txt	551474	177419	551474	20404538	551474	175554	551474	20404538	193.38835871625596	128.23121789766822	0.07824967539313499	0.08142915801973166	0.06580474758348223	0.06247100733556027	0.05962112552575215	0.05826055111032195	0.05289704690985362	0.04871100555993297	0.03803060737551188	0.06941481982931783	0.04550044945565926	0.04697532987825855	0.03286575147876461	0.030174566358521348	0.02624821050061592	0.026878558190635785	0.02917022716931716	0.02634254070070692	0.021189892241618484	0.022257488153236634	0.01584414431410847	0.013202898711560444	0.04803182811927777	1.5647715544507207e-4	2.718929296740614e-4
VZA02704D_D15	527237	28601	0.04371300000000001	17217	/wrk/data/human_genomic/aligned/VZA02704D_D15/trimmed/VZA02704D_D15.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D15/trimmed/VZA02704D_D15.2.trimming_report.txt	569008	180198	569008	21053296	569008	179368	569008	21053296	186.9279865877257	124.03822302546655	0.08057401130924224	0.0825865443451619	0.06453992735352448	0.06118100429195725	0.057529151893625424	0.060601655159245066	0.05308747520949872	0.0483051325559495	0.0391396990856265	0.0681255994202169	0.04286749612682322	0.0470422816374533	0.03368036418711024	0.02978331908467177	0.026546992375157858	0.027766446354874127	0.02958369316628405	0.026870299569068397	0.020999778675612223	0.02116468704297599	0.01698990153234591	0.010675646939864862	0.04975567523466894	1.3344558674831077e-4	4.697718622928339e-4
VZA02704D_D16	464713	25437	0.040406	14945	/wrk/data/human_genomic/aligned/VZA02704D_D16/trimmed/VZA02704D_D16.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D16/trimmed/VZA02704D_D16.2.trimming_report.txt	499131	163638	499131	18467847	499131	159071	499131	18467847	197.61573966865038	129.9628884274152	0.07776670233312308	0.08219064432653231	0.06515980971925171	0.06219506094815838	0.05943284234002862	0.05861296119839293	0.05314586685959902	0.04599386797229485	0.03832700324902304	0.06970941801859618	0.0452996531365944	0.047966706969355725	0.033498000929686654	0.02996592369005077	0.026416765593297472	0.027795434774917006	0.029732891996520384	0.02619471445077114	0.021649986396317367	0.02250036906851986	0.0158388347927299	0.013171780959968571	0.04695161603209249	1.2078606104454322e-4	3.6235818313362964e-4
VZA02704D_D17	723760	37800	0.054775000000000004	21776	/wrk/data/human_genomic/aligned/VZA02704D_D17/trimmed/VZA02704D_D17.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D17/trimmed/VZA02704D_D17.2.trimming_report.txt	770861	245394	770861	28521857	770861	243303	770861	28521857	181.69342067661736	121.20105653368961	0.07811425846203905	0.08215367487203863	0.0645971669056555	0.06291281400182153	0.06033843371130255	0.05828084351627809	0.052198192191684464	0.04851446773012711	0.03890280996639269	0.06826733360236192	0.04522710851156477	0.047711369541603994	0.033835395974460364	0.029957875227092562	0.0259471693779538	0.026928911056277486	0.029021591936798485	0.026369852635071227	0.020708289536436095	0.022259457338499107	0.016459126529036746	0.012879876608389546	0.04815718075052596	9.968944743335561e-5	1.5711056915496845e-4
VZA02704D_D18	635573	35116	0.047579	20620	/wrk/data/human_genomic/aligned/VZA02704D_D18/trimmed/VZA02704D_D18.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D18/trimmed/VZA02704D_D18.2.trimming_report.txt	681852	215682	681852	25228524	681852	215068	681852	25228524	191.81050116011588	126.84149691581429	0.07771935515642635	0.08209547957100788	0.06506717798257321	0.06312353899521726	0.06021485749810018	0.05808869174391675	0.0536249183373438	0.048739164732214256	0.039246869259329874	0.06916589785549121	0.04479767088616745	0.0466093845866085	0.0332740874339357	0.030755760210429868	0.025911572106657076	0.026614571238299536	0.028480500810075478	0.026499814310640676	0.020283964662095064	0.022185134550238687	0.016339760022481515	0.012613322466063124	0.04806779152551715	1.4457565689305105e-4	3.3613840227634373e-4
VZA02704D_D19	462200	29772	0.036302	16364	/wrk/data/human_genomic/aligned/VZA02704D_D19/trimmed/VZA02704D_D19.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D19/trimmed/VZA02704D_D19.2.trimming_report.txt	498050	155946	498050	18427850	498050	155508	498050	18427850	169.51080451491654	103.60137899184524	0.07777823980197099	0.08091769419488344	0.0659273192459439	0.06396072685646077	0.0596141663140335	0.05806339569844605	0.0533682786690768	0.04773022461713822	0.03872768321229658	0.06887353881451658	0.04536493252680216	0.047456271448454	0.03363631249250909	0.030432038823077618	0.025325992040682047	0.027270570336253054	0.028606092033588614	0.026767915191926207	0.02054771065653366	0.021434389439105347	0.016848119874079383	0.012577385655127204	0.04840043147624068	1.4186860521146982e-4	2.287019756426281e-4
VZA02704D_D20	549472	30706	0.04499499999999999	18214	/wrk/data/human_genomic/aligned/VZA02704D_D20/trimmed/VZA02704D_D20.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D20/trimmed/VZA02704D_D20.2.trimming_report.txt	590286	188294	590286	21840582	590286	187668	590286	21840582	192.9622810570398	126.8976820799455	0.0747806438604186	0.08247915571011938	0.06514269322152631	0.06352233680547616	0.06138542032606685	0.05660126344147489	0.05277331432004274	0.04567451103484546	0.03999235033789472	0.06930011827874288	0.045538355364221614	0.04748818771605618	0.033108693799408395	0.031193160204295866	0.02543304778752232	0.028158239912527777	0.029822249291678708	0.02599741823903947	0.021526107590003056	0.023265989976448187	0.016377136656640343	0.013433679716131018	0.04666709626725591	1.1744725786636788e-4	2.2138288429678193e-4
VZA02704D_D21	391323	28292	0.034357000000000006	18656	/wrk/data/human_genomic/aligned/VZA02704D_D21/trimmed/VZA02704D_D21.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D21/trimmed/VZA02704D_D21.2.trimming_report.txt	426738	139384	426738	15789306	426738	134979	426738	15789306	184.93809141047169	123.78220855900413	0.07738595199021368	0.08020296259923071	0.06409919552953913	0.06143150658379314	0.05946448082724201	0.05707533421490546	0.05195101675130621	0.0478001616694162	0.037804224941599435	0.06859463906513152	0.044714659223556066	0.04570965838362171	0.03309628519289057	0.030038062666281878	0.02552108235233308	0.02684918368431103	0.02936180782589094	0.038107175623812786	0.020422609022761502	0.022273336176188076	0.016383745188324767	0.012877557671902976	0.04845487973145073	1.191701735720757e-4	2.6131291072431056e-4
VZA02704D_D22	396262	31858	0.035146	21158	/wrk/data/human_genomic/aligned/VZA02704D_D22/trimmed/VZA02704D_D22.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D22/trimmed/VZA02704D_D22.2.trimming_report.txt	434628	141587	434628	16081236	434628	138658	434628	16081236	188.61273964844568	126.78623356835057	0.07825343507992656	0.08027619359030434	0.06469571568706553	0.06054828221232311	0.05866424331987187	0.05720627182533784	0.052812540253460556	0.04719722674004651	0.038515926569194905	0.06909935580308042	0.04462666728948944	0.04642860681622906	0.03220843047245354	0.029452439695892625	0.025849976148718753	0.027232925809068016	0.02854226914153789	0.03885564808248438	0.021119354076162732	0.02163742938392919	0.015496963031221823	0.013028320034651594	0.04783845109638041	1.288110737889282e-4	2.845167673799403e-4
VZA02704D_D23	286866	28575	0.032393000000000005	19583	/wrk/data/human_genomic/aligned/VZA02704D_D23/trimmed/VZA02704D_D23.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D23/trimmed/VZA02704D_D23.2.trimming_report.txt	320259	103115	320259	11849583	320259	101846	320259	11849583	190.66211163970135	124.73654732013831	0.0803853289899252	0.0807707354484853	0.06426023263831056	0.06029771196386863	0.05914536601993268	0.05835905937583521	0.05350177596845477	0.047751666544008	0.03954386467778858	0.07098063671471014	0.04625071174308302	0.04607640731458851	0.03251552277771537	0.03048390782781821	0.02630834840743854	0.02712951593723491	0.029469068710805714	0.026025587890102994	0.020995936770100206	0.022287726256831765	0.015774550778753452	0.013369149665529169	0.04791435067726954	1.4331697453993315e-4	2.5951992686960867e-4
VZA02704D_D24	422713	31365	0.043916000000000004	20731	/wrk/data/human_genomic/aligned/VZA02704D_D24/trimmed/VZA02704D_D24.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_D24/trimmed/VZA02704D_D24.2.trimming_report.txt	460362	146882	460362	17033394	460362	147137	460362	17033394	210.42081986690246	133.706462475321	0.08022464556885947	0.08280499776289342	0.06722805799114506	0.06328273688287578	0.06159322056535356	0.06009335746292079	0.05445184210702051	0.05006177085350625	0.04009162120109251	0.04735720915944894	0.046749517519549644	0.04780062371867216	0.03378498400635739	0.03175622883930897	0.02877920759681329	0.028037957354738324	0.029364194274342725	0.026352447795281373	0.02199175943424576	0.02322851209039246	0.01265334197012294	0.013363873733697504	0.04867409697690104	1.068468817405357e-4	1.6694825271958703e-4
VZA02704D_E01	206271	15636	0.020672	9764	/wrk/data/human_genomic/aligned/VZA02704D_E01/trimmed/VZA02704D_E01.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_E01/trimmed/VZA02704D_E01.2.trimming_report.txt	226463	76575	226463	8379131	226463	71929	226463	8379131	160.18762074565564	111.21057207322146	0.08079432839545013	0.08428483865543483	0.06839989802394268	0.06359942936801966	0.05999500968230119	0.05998416116556464	0.05322824736787863	0.049488221222953294	0.04058430111143054	0.04758430653568891	0.04626892388138232	0.0466676068714505	0.033801266021903156	0.030188709948632274	0.029776466312643402	0.02833361358668236	0.029312692222155927	0.0272677468173164	0.021515320817761193	0.02254321777854923	0.012619537093790852	0.013783040513785753	0.049699767299316	1.4916710512755143e-4	1.3018220083859034e-4
VZA02704D_E02	292904	17484	0.026604000000000003	10376	/wrk/data/human_genomic/aligned/VZA02704D_E02/trimmed/VZA02704D_E02.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_E02/trimmed/VZA02704D_E02.2.trimming_report.txt	315516	100649	315516	11674092	315516	99900	315516	11674092	176.70382484832498	121.37832012536268	0.0788230071318342	0.08172686093595954	0.06511858524088918	0.06203023774702456	0.06020259713304493	0.05883619074341348	0.053447437555612355	0.048702490472630554	0.0388647488291377	0.06797823743184783	0.04455714788130137	0.046878693477187164	0.032459358538502486	0.03034152472503714	0.026142371474200673	0.02756451033260753	0.02829671966376025	0.025877161795200474	0.020521079364957347	0.022173835335538288	0.0163353787789977	0.012926089137357474	0.04933476572184117	1.883373082755029e-4	6.726332438410817e-4
VZA02704D_E03	120977	10485	0.018563000000000003	7305	/wrk/data/human_genomic/aligned/VZA02704D_E03/trimmed/VZA02704D_E03.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_E03/trimmed/VZA02704D_E03.2.trimming_report.txt	132404	42420	132404	4898948	132404	41668	132404	4898948	161.02752402219517	113.24557608916508	0.07785558107995903	0.0808400911497975	0.06416004723552259	0.06347734632310205	0.06046977203324938	0.05805264177576043	0.05195446200400395	0.048536344597898386	0.03893240338398236	0.06965855728690967	0.044956777651693376	0.047373907909182326	0.03316173553642763	0.02974361813032207	0.02659765852038416	0.027866190621165573	0.028327475021449725	0.026168664028119897	0.02065631544472429	0.022981188822156412	0.015416124657496333	0.012865221923924976	0.04946352624246953	1.2915963207956233e-4	3.5518898821879644e-4
VZA02704D_E04	549490	27261	0.03912	16843	/wrk/data/human_genomic/aligned/VZA02704D_E04/trimmed/VZA02704D_E04.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_E04/trimmed/VZA02704D_E04.2.trimming_report.txt	577265	184082	577265	21358805	577265	183356	577265	21358805	182.6816942823006	121.69837141642964	0.07840764153314776	0.08194849164750387	0.06546072945856957	0.06316946945176304	0.05995963658443992	0.0591848493406033	0.05265553414287739	0.04848161354357066	0.03831628077296665	0.06890434325660974	0.04497593401171181	0.04682342402171473	0.03270553843575731	0.0304080718555689	0.026360351581693506	0.027016179502377634	0.02873333147136132	0.026185533098104202	0.0201806733511462	0.021897825320129884	0.01614640065293152	0.012848641329365263	0.04879918321494295	1.313724699162216e-4	2.989499512266775e-4
VZA02704D_E05	126288	11501	0.021501000000000003	8021	/wrk/data/human_genomic/aligned/VZA02704D_E05/trimmed/VZA02704D_E05.1.trimming_report.txt	/wrk/data/human_genomic/aligned/VZA02704D_E05/trimmed/VZA02704D_E05.2.trimming_report.txt	138918	45254	138918	5139966	138918	44937	138918	5139966	182.5587048806422	123.87741799397952	0.07666216458390702	0.08014581502996289	0.05967663681304992	0.0609267296958253	0.059510540555897946	0.05711088673546549	0.05112705052385885	0.048049898812411763	0.039408522486373554	0.07048600639033495	0.047188820847702845	0.048587526171087886	0.03378310451388434	0.030880790967860373	0.026619110685671576	0.027821123072955596	0.03005905159037166	0.02668030404356967	0.0236993133231053	0.022514784752363595	0.01605888549411451	0.014192488078222595	0.048417058959800335	1.4424148647408243e-4	2.4914438572796056e-4
